,lng,lat,MinMax_PCA_Crime_Labels,Robust_PCA_Crime_Labels,MinMax_PCA_Crimeless_Labels,Robust_PCA_Crimeless_Labels,MinMax_Non_PCA_Crime_Labels,Robust__Non_PCA_Crime_Labels,MinMax_Non_PCA_Crimeless_Labels,Robust__Non_PCA_Crimeless_Labels
0,-0.0915992011195958,51.3973745606213,2,1,1,2,1,1,0,2
1,-0.087993752289599,51.3973745606213,2,1,0,2,1,1,1,2
2,-0.116852849817428,51.3816277079061,2,1,1,2,1,1,0,2
3,-0.0663939339118684,51.3816277079061,0,1,2,1,0,1,2,1
4,-0.0627897256328999,51.3816277079061,0,1,2,1,0,1,2,1
5,-0.120448907489735,51.3906259094577,2,1,0,0,1,1,1,2
6,-0.116841774905466,51.3928754598455,2,1,0,0,1,1,1,2
7,-0.0952276001436166,51.3816277079061,2,1,0,0,1,1,1,0
8,-0.0988349081918215,51.3793781575183,2,1,0,0,1,1,1,0
9,-0.0988380075591807,51.3771286071304,2,1,0,0,1,1,1,2
10,-0.113265373783784,51.365880855191,2,1,0,0,1,1,1,2
11,-0.0952407051904866,51.3726295063546,2,1,1,2,1,1,0,0
12,-0.116832909803888,51.4018736613971,2,1,0,0,1,1,1,2
13,-0.11324146592615,51.3883763590698,2,1,1,2,1,1,0,2
14,-0.106037479114618,51.383877258294,2,1,0,0,1,1,1,0
15,-0.109634156407614,51.3906259094577,2,1,1,2,1,1,0,2
16,-0.116846205731957,51.3883763590698,2,1,0,0,1,1,1,2
17,-0.124046378797528,51.3996241110092,1,1,0,0,2,1,1,2
18,-0.131269682933302,51.3816277079061,1,1,1,2,2,1,0,2
19,-0.124059406272656,51.383877258294,1,1,1,2,2,1,0,2
20,-0.124061266375365,51.3816277079061,1,1,1,2,2,1,0,2
21,-0.0988473032506837,51.3703799559667,2,1,0,0,1,1,1,2
22,-0.120459095087609,51.3793781575183,1,1,1,2,2,1,0,2
23,-0.113253423729547,51.3771286071304,2,1,1,2,1,1,0,0
24,-0.0952505295168388,51.365880855191,2,1,0,0,1,1,1,0
25,-0.0988596918839135,51.3613817544152,2,1,0,0,1,1,1,2
26,-0.106018248079907,51.3996241110092,2,1,1,2,1,1,0,2
27,-0.102412621936382,51.3996241110092,2,1,1,2,1,1,0,2
28,-0.087968297894144,51.4131214133365,1,1,0,0,2,1,1,2
29,-0.113260594691564,51.3703799559667,2,1,0,0,1,1,1,0
30,-0.113262984392551,51.3681304055789,2,1,0,0,1,1,1,0
31,-0.0771649035743372,51.404123211785,1,1,0,0,2,1,1,2
32,-0.0807828546296053,51.3973745606213,1,1,1,2,2,1,0,2
33,-0.113239073434988,51.3906259094577,2,1,0,0,1,1,1,2
34,-0.1024477049866,51.3726295063546,2,1,1,2,1,1,0,2
35,-0.102462306822235,51.3613817544152,2,1,0,0,1,1,1,2
36,-0.102456467223617,51.365880855191,2,1,0,0,1,1,1,0
37,-0.0735676127881872,51.3996241110092,1,1,1,2,2,1,0,2
38,-0.0988318084225851,51.3816277079061,2,1,1,2,1,1,0,0
39,-0.0988038924036291,51.4018736613971,2,1,1,2,1,1,0,2
40,-0.0988007886118344,51.404123211785,1,1,1,2,2,1,0,2
41,-0.0843806784834221,51.4018736613971,1,1,0,0,2,1,1,2
42,-0.0988100987795895,51.3973745606213,2,1,1,2,1,1,0,2
43,-0.0952046499495927,51.3973745606213,2,1,1,2,1,1,0,2
44,-0.0916302994739975,51.3771286071304,2,1,0,0,1,1,1,0
45,-0.0988256076782059,51.3861268086819,2,1,1,2,1,1,0,2
46,-0.120430553157794,51.4108718629486,1,1,0,0,2,1,1,2
47,-0.102438939341119,51.3793781575183,2,1,1,2,1,1,0,2
48,-0.0952013696493334,51.3996241110092,2,1,1,2,1,1,0,2
49,-0.102471063382367,51.3546331032516,1,1,0,0,2,1,1,2
50,-0.0844073572493308,51.3861268086819,2,1,0,0,1,1,1,2
51,-0.0951915261952829,51.4063727621728,1,1,0,0,2,1,1,2
52,-0.0591754189987995,51.3861268086819,1,1,1,2,2,1,0,2
53,-0.0627848539353278,51.383877258294,1,1,1,2,2,1,0,2
54,-0.106023744442824,51.3951250102334,2,1,0,0,1,1,1,2
55,-0.109629015982289,51.3951250102334,2,1,0,0,1,1,1,2
56,-0.084369237309582,51.4086223125607,1,1,0,0,2,1,1,2
57,-0.0771565660542376,51.4086223125607,1,1,0,0,2,1,1,2
58,-0.0627653608265829,51.3928754598455,1,1,0,0,2,1,1,2
59,-0.0591552144297761,51.3951250102334,1,1,0,0,2,1,1,2
60,-0.0663704550985084,51.3928754598455,1,1,0,0,2,1,1,2
61,-0.0663892393669353,51.383877258294,0,1,2,1,0,1,2,1
62,-0.0699981421908369,51.3816277079061,0,1,0,0,0,1,1,1
63,-0.124051963449317,51.3928754598455,1,1,0,0,2,1,1,2
64,-0.0591653180243801,51.3906259094577,0,1,0,0,0,1,1,1
65,-0.116881611012659,51.3523835528637,1,1,0,0,2,1,1,2
66,-0.109677796245959,51.3523835528637,1,1,0,0,2,1,1,1
67,-0.113279703629309,51.3523835528637,1,1,0,0,2,1,1,2
68,-0.113282090853745,51.3501340024758,1,1,0,0,2,1,1,2
69,-0.109680360301835,51.3501340024758,1,1,0,0,2,1,1,2
70,-0.109675231857781,51.3546331032516,1,1,0,0,2,1,1,2
71,-0.113277316095489,51.3546331032516,1,1,0,0,2,1,1,2
72,-0.0843844912187603,51.3996241110092,1,1,1,2,2,1,0,2
73,-0.131251600469321,51.4086223125607,0,1,0,0,0,1,1,2
74,-0.131256123724095,51.4018736613971,0,1,0,0,0,1,1,1
75,-0.109670102084298,51.3591322040273,1,1,1,2,2,1,0,2
76,-0.124057545928737,51.3861268086819,1,1,0,0,2,1,1,1
77,-0.134868575599231,51.3906259094577,1,1,0,0,2,1,1,1
78,-0.0916579120083538,51.3591322040273,1,1,0,0,2,1,1,2
79,-0.124053824517109,51.3906259094577,1,1,1,2,2,1,0,2
80,-0.124048240589567,51.3973745606213,0,1,0,0,0,1,1,1
81,-0.127653689419564,51.3973745606213,0,1,0,0,0,1,1,1
82,-0.102409695883681,51.4018736613971,1,1,1,2,2,1,0,2
83,-0.102406769451417,51.404123211785,1,1,1,2,2,1,0,2
84,-0.106015499363733,51.4018736613971,1,1,1,2,2,1,0,2
85,-0.120436673649332,51.404123211785,1,1,0,0,2,1,1,2
86,-0.0699665081396148,51.3973745606213,1,1,1,2,2,1,0,2
87,-0.0663751520791278,51.3906259094577,1,1,1,2,2,1,0,2
88,-0.066403321175856,51.3771286071304,0,1,2,1,0,1,2,1
89,-0.0700071752184476,51.3771286071304,0,1,2,1,0,1,2,1
90,-0.0664080138951189,51.3748790567425,0,1,2,1,0,1,2,1
91,-0.0700116908539647,51.3748790567425,0,1,2,1,0,1,2,1
92,-0.087957381789415,51.4198700645001,1,1,0,0,2,1,1,2
93,-0.10961615908377,51.4063727621728,1,1,1,2,2,1,0,2
94,-0.11321992233096,51.4086223125607,1,1,1,2,2,1,0,2
95,-0.109613586703287,51.4086223125607,1,1,1,2,2,1,0,2
96,-0.116830692809749,51.404123211785,0,1,0,0,0,1,1,2
97,-0.116828475528013,51.4063727621728,0,1,0,0,0,1,1,1
98,-0.0844340118098035,51.3703799559667,2,1,2,1,1,1,2,0
99,-0.0808306889495835,51.3703799559667,0,1,2,1,0,1,2,1
100,-0.0555447128196274,51.3973745606213,1,1,1,2,2,1,0,2
101,-0.0483449837388808,51.3928754598455,1,1,1,2,2,1,0,2
102,-0.0555604009970063,51.3906259094577,1,1,1,2,2,1,0,2
103,-0.109598145410143,51.422119614888,0,1,0,0,0,1,1,1
104,-0.113210339323595,51.4176205141122,0,1,0,0,0,1,1,1
105,-0.116815165795315,51.4198700645001,0,1,0,0,0,1,1,1
106,-0.124044516763991,51.4018736613971,0,1,0,0,0,1,1,1
107,-0.127652004941053,51.3996241110092,0,1,2,1,0,1,2,1
108,-0.124042654488915,51.404123211785,0,1,0,0,0,1,1,1
109,-0.127650320244043,51.4018736613971,0,1,2,1,0,1,2,1
110,-0.0915888269326687,51.404123211785,1,1,0,0,2,1,1,2
111,-0.0915853679731612,51.4063727621728,1,1,0,0,2,1,1,2
112,-0.102476899198014,51.3501340024758,0,1,0,0,0,1,1,1
113,-0.0988751686461039,51.3501340024758,0,1,0,0,0,1,1,1
114,-0.102473981479258,51.3523835528637,0,1,0,0,0,1,1,1
115,-0.0735415358628483,51.4131214133365,0,1,0,0,0,1,1,2
116,-0.0771440557173579,51.4153709637243,0,1,0,0,0,1,1,2
117,-0.0808107670277425,51.3816277079061,2,1,1,2,1,1,0,2
118,-0.084414975306711,51.3816277079061,2,1,1,2,1,1,0,2
119,-0.0735936694276746,51.3861268086819,0,1,0,0,0,1,1,1
120,-0.0771982320348933,51.3861268086819,2,1,0,0,1,1,1,2
121,-0.077206558748774,51.3816277079061,0,1,0,0,0,1,1,1
122,-0.102482733501379,51.3456349017001,0,1,0,0,0,1,1,1
123,-0.106086850281173,51.3433853513122,0,1,0,0,0,1,1,1
124,-0.0879719356516494,51.4108718629486,1,1,0,0,2,1,1,2
125,-0.0880445918100609,51.365880855191,2,1,0,0,1,1,1,2
126,-0.0663610593096179,51.3973745606213,1,1,1,2,2,1,0,2
127,-0.0915680664431773,51.4176205141122,1,1,1,2,2,1,0,2
128,-0.0951751119232469,51.4176205141122,1,1,1,2,2,1,0,2
129,-0.113215131448912,51.4131214133365,0,1,2,1,0,1,2,1
130,-0.113212735541688,51.4153709637243,0,1,2,1,0,1,2,1
131,-0.116819603524121,51.4153709637243,0,1,2,1,0,1,2,1
132,-0.102400915447943,51.4086223125607,0,1,0,0,0,1,1,1
133,-0.106007251075615,51.4086223125607,0,1,0,0,0,1,1,2
134,-0.106004500932841,51.4108718629486,0,1,0,0,0,1,1,2
135,-0.05920570620992,51.3726295063546,0,1,2,1,0,1,2,1
136,-0.0555917590480811,51.3771286071304,0,1,2,1,0,1,2,1
137,-0.0628092061079767,51.3726295063546,0,1,2,1,0,1,2,1
138,-0.0592006599774271,51.3748790567425,0,1,2,1,0,1,2,1
139,-0.0771899031612493,51.3906259094577,1,1,1,2,2,1,0,2
140,-0.105993496793103,51.4198700645001,0,1,0,0,0,1,1,2
141,-0.0987759437768207,51.422119614888,0,1,0,0,0,1,1,1
142,-0.10962644526958,51.3973745606213,2,1,0,0,1,1,1,2
143,-0.0879973867454977,51.3951250102334,2,1,1,2,1,1,0,2
144,-0.0880010207300615,51.3928754598455,2,1,1,2,1,1,0,2
145,-0.0987852636119562,51.4153709637243,0,1,0,0,0,1,1,1
146,-0.0447859521420436,51.3748790567425,0,1,2,1,0,1,2,1
147,-0.0411763428777145,51.3771286071304,0,1,2,1,0,1,2,1
148,-0.0411822751831977,51.3748790567425,0,1,2,1,0,1,2,1
149,-0.0375724888351228,51.3771286071304,0,1,2,1,0,1,2,1
150,-0.0843921152060325,51.3951250102334,1,1,1,2,2,1,0,2
151,-0.0807908321862105,51.3928754598455,1,1,1,2,2,1,0,2
152,-0.0843959264581359,51.3928754598455,2,1,1,2,1,1,0,2
153,-0.0772190447716565,51.3748790567425,1,1,0,0,2,1,1,2
154,-0.0772148833036309,51.3771286071304,1,1,1,2,2,1,0,2
155,-0.109623874223431,51.3996241110092,2,1,0,0,1,1,1,2
156,-0.102424322352866,51.3906259094577,2,1,1,2,1,1,0,2
157,-0.0952079298244281,51.3951250102334,2,1,1,2,1,1,0,2
158,-0.102444783483578,51.3748790567425,2,1,1,2,1,1,0,2
159,-0.109652137401269,51.3748790567425,2,1,1,2,1,1,0,0
160,-0.109649569686956,51.3771286071304,2,1,1,2,1,1,0,0
161,-0.109654704782713,51.3726295063546,2,1,1,2,1,1,0,0
162,-0.106056692701887,51.3681304055789,2,1,1,2,1,1,0,2
163,-0.0880082872855068,51.3883763590698,2,1,1,2,1,1,0,2
164,-0.0879646596646571,51.4153709637243,1,1,1,2,2,1,0,2
165,-0.10239505992544,51.4131214133365,1,1,0,0,2,1,1,2
166,-0.105998999576822,51.4153709637243,0,1,0,0,0,1,1,2
167,-0.102403842639526,51.4063727621728,1,1,1,2,2,1,0,2
168,-0.0987976844174046,51.4063727621728,1,1,1,2,2,1,0,2
169,-0.11325820468077,51.3726295063546,2,1,0,0,1,1,1,0
170,-0.113255814360115,51.3748790567425,2,1,0,0,1,1,1,0
171,-0.116863917551784,51.3703799559667,2,1,0,0,1,1,1,0
172,-0.12406870437494,51.3726295063546,1,1,0,0,2,1,1,2
173,-0.0880228147439278,51.3793781575183,2,1,0,0,1,1,1,0
174,-0.0916268458932257,51.3793781575183,2,1,0,0,1,1,1,0
175,-0.0735589227347543,51.404123211785,1,1,1,2,2,1,0,2
176,-0.0844225913888142,51.3771286071304,2,1,0,0,1,1,1,0
177,-0.0591956130906727,51.3771286071304,0,1,2,1,0,1,2,1
178,-0.0591905655495447,51.3793781575183,0,1,2,1,0,1,2,1
179,-0.0627507343576141,51.3996241110092,1,1,1,2,2,1,0,2
180,-0.0627458576031117,51.4018736613971,1,1,1,2,2,1,0,2
181,-0.0520041060678231,51.3703799559667,0,1,2,1,0,1,2,1
182,-0.0484119344227824,51.365880855191,0,1,2,1,0,1,2,1
183,-0.0520149032761714,51.365880855191,0,1,2,1,0,1,2,1
184,-0.0736327163965051,51.365880855191,0,1,2,1,0,1,2,1
185,-0.0772273660893634,51.3703799559667,0,1,2,1,0,1,2,1
186,-0.0628238098363382,51.365880855191,0,1,2,1,0,1,2,1
187,-0.0772315259392297,51.3681304055789,0,1,2,1,0,1,2,1
188,-0.0772232057002033,51.3726295063546,0,1,2,1,0,1,2,1
189,-0.0736153678128106,51.3748790567425,0,1,2,1,0,1,2,1
190,-0.138497652036673,51.3433853513122,0,1,2,1,0,1,2,1
191,-0.131298256028698,51.3388862505364,0,1,2,1,0,1,2,1
192,-0.145700847755928,51.3411358009243,0,1,2,1,0,1,2,1
193,-0.131296753934945,51.3411358009243,0,1,2,1,0,1,2,1
194,-0.138499949505365,51.3388862505364,0,1,2,1,0,1,2,1
195,-0.0520688473553384,51.3433853513122,0,1,2,1,0,1,2,1
196,-0.0484620791348739,51.3456349017001,0,1,2,1,0,1,2,1
197,-0.0304422881598078,51.3501340024758,0,1,2,1,0,1,2,1
198,-0.0340314628659321,51.3546331032516,0,1,2,1,0,1,2,1
199,-0.0483617311771432,51.3861268086819,0,1,2,1,0,1,2,1
200,-0.116877189367217,51.3568826536395,1,1,1,2,2,1,0,2
201,-0.113270151637198,51.3613817544152,1,1,1,2,2,1,0,2
202,-0.116874978114675,51.3591322040273,1,1,1,2,2,1,0,2
203,-0.124079854145053,51.3591322040273,1,1,1,2,2,1,0,2
204,-0.116872766575519,51.3613817544152,1,1,1,2,2,1,0,2
205,-0.0952636226773051,51.3568826536395,0,1,0,0,0,1,1,1
206,-0.0988658837922905,51.3568826536395,0,1,0,0,0,1,1,1
207,-0.0952668949069529,51.3546331032516,0,1,0,0,0,1,1,1
208,-0.120497747794907,51.3366367001485,0,1,2,1,0,1,2,1
209,-0.127699087883538,51.3366367001485,0,1,2,1,0,1,2,1
210,-0.127697409290364,51.3388862505364,0,1,2,1,0,1,2,1
211,-0.124100272886071,51.3343871497607,0,1,2,1,0,1,2,1
212,-0.0952963259005746,51.3343871497607,0,1,2,1,0,1,2,1
213,-0.0952930574846989,51.3366367001485,0,1,2,1,0,1,2,1
214,-0.0845024411634763,51.3298880489849,0,1,2,1,0,1,2,1
215,-0.0844986437182269,51.3321375993728,0,1,2,1,0,1,2,1
216,-0.0592611716180923,51.347884452088,0,1,2,1,0,1,2,1
217,-0.0592662100081749,51.3456349017001,0,1,2,1,0,1,2,1
218,-0.0556752613747827,51.3411358009243,0,1,2,1,0,1,2,1
219,-0.0592712477454496,51.3433853513122,0,1,2,1,0,1,2,1
220,-0.0735893280622818,51.3883763590698,2,1,0,0,1,1,1,2
221,-0.0771940678680881,51.3883763590698,2,1,0,0,1,1,1,2
222,-0.14930496295599,51.3298880489849,0,1,2,1,0,1,2,1
223,-0.142104682756822,51.3298880489849,0,1,2,1,0,1,2,1
224,-0.138504542657238,51.3298880489849,0,1,2,1,0,1,2,1
225,-0.145703233125193,51.3343871497607,0,1,2,1,0,1,2,1
226,-0.145702438105115,51.3366367001485,0,1,2,1,0,1,2,1
227,-0.0267542852058637,51.3793781575183,0,1,2,1,0,1,2,1
228,-0.0231638903889683,51.3748790567425,0,1,2,1,0,1,2,1
229,-0.0339686347925312,51.3771286071304,0,1,2,1,0,1,2,1
230,-0.0303777070254668,51.3726295063546,0,1,2,1,0,1,2,1
231,-0.0808545782173637,51.3568826536395,0,1,2,1,0,1,2,1
232,-0.0736370521370623,51.3636313048031,0,1,2,1,0,1,2,1
233,-0.073641387315665,51.3613817544152,0,1,2,1,0,1,2,1
234,-0.0844530359779763,51.3591322040273,0,1,2,1,0,1,2,1
235,-0.0772481599475988,51.3591322040273,0,1,2,1,0,1,2,1
236,-0.0808505979627875,51.3591322040273,0,1,2,1,0,1,2,1
237,-0.077235685249894,51.365880855191,0,1,2,1,0,1,2,1
238,-0.0772523171023783,51.3568826536395,0,1,2,1,0,1,2,1
239,-0.0340251837225539,51.3568826536395,0,1,2,1,0,1,2,1
240,-0.0520364892974808,51.3568826536395,0,1,2,1,0,1,2,1
241,-0.0556230927151291,51.3636313048031,0,1,2,1,0,1,2,1
242,-0.0376274448375393,51.3568826536395,0,1,2,1,0,1,2,1
243,-0.0520310938412775,51.3591322040273,0,1,2,1,0,1,2,1
244,-0.037615237932453,51.3613817544152,0,1,2,1,0,1,2,1
245,-0.0412297059525247,51.3568826536395,0,1,2,1,0,1,2,1
246,-0.0556335318564663,51.3591322040273,0,1,2,1,0,1,2,1
247,-0.0340189037653338,51.3591322040273,0,1,2,1,0,1,2,1
248,-0.0484286558260888,51.3591322040273,0,1,2,1,0,1,2,1
249,-0.055628312624059,51.3613817544152,0,1,2,1,0,1,2,1
250,-0.0880373346700235,51.3703799559667,2,1,2,1,1,1,2,0
251,-0.080838654103283,51.365880855191,0,1,2,1,0,1,2,1
252,-0.116888241332447,51.3456349017001,0,1,2,1,0,1,2,1
253,-0.127692372205748,51.3456349017001,0,1,2,1,0,1,2,1
254,-0.124094707024453,51.3411358009243,0,1,2,1,0,1,2,1
255,-0.124090995247981,51.3456349017001,0,1,2,1,0,1,2,1
256,-0.120495715813696,51.3388862505364,0,1,2,1,0,1,2,1
257,-0.127695730479699,51.3411358009243,0,1,2,1,0,1,2,1
258,-0.124092851256451,51.3433853513122,0,1,2,1,0,1,2,1
259,-0.0663516610831634,51.4018736613971,1,1,1,2,2,1,0,2
260,-0.0663469610555886,51.404123211785,1,1,1,2,2,1,0,2
261,-0.109698299393323,51.3343871497607,0,1,2,1,0,1,2,1
262,-0.109695737661961,51.3366367001485,0,1,2,1,0,1,2,1
263,-0.106095067617645,51.3366367001485,0,1,2,1,0,1,2,1
264,-0.0988937275290143,51.3366367001485,0,1,2,1,0,1,2,1
265,-0.10249439757333,51.3366367001485,0,1,2,1,0,1,2,1
266,-0.0411704098030553,51.3793781575183,0,1,2,1,0,1,2,1
267,-0.120505873087864,51.327638498597,0,1,0,0,0,1,1,1
268,-0.0483561494216382,51.3883763590698,0,1,2,1,0,1,2,1
269,-0.0447514096158319,51.3883763590698,0,1,2,1,0,1,2,1
270,-0.11329879276651,51.3343871497607,0,1,2,1,0,1,2,1
271,-0.116899286139697,51.3343871497607,0,1,2,1,0,1,2,1
272,-0.116903702059733,51.3298880489849,0,1,2,1,0,1,2,1
273,-0.0916717075422833,51.3501340024758,0,1,2,1,0,1,2,1
274,-0.0411407328875109,51.3906259094577,0,1,2,1,0,1,2,1
275,-0.0375541559140752,51.383877258294,0,1,2,1,0,1,2,1
276,-0.0375480433554868,51.3861268086819,0,1,2,1,0,1,2,1
277,-0.109688050476228,51.3433853513122,0,1,2,1,0,1,2,1
278,-0.109682924025467,51.3478844520879,0,1,2,1,0,1,2,1
279,-0.113284477768851,51.3478844520879,0,1,2,1,0,1,2,1
280,-0.109685487416913,51.3456349017001,0,1,2,1,0,1,2,1
281,-0.0664642791048602,51.3478844520879,0,1,2,1,0,1,2,1
282,-0.0628627253614762,51.347884452088,0,1,2,1,0,1,2,1
283,-0.0664736481355608,51.3433853513122,0,1,2,1,0,1,2,1
284,-0.0232660502775703,51.3411358009243,1,1,1,2,2,1,0,2
285,-0.0232728538786853,51.3388862505364,1,1,1,2,2,1,0,2
286,-0.145708795383094,51.3186402970455,0,1,2,1,0,1,2,1
287,-0.138510280751343,51.3186402970455,0,1,2,1,0,1,2,1
288,-0.0736500559873929,51.3568826536395,0,1,2,1,0,1,2,1
289,-0.0628432726424368,51.3568826536395,0,1,2,1,0,1,2,1
290,-0.0664455337574222,51.3568826536395,0,1,2,1,0,1,2,1
291,-0.0736630547827316,51.3501340024758,0,1,2,1,0,1,2,1
292,-0.0664408459020325,51.3591322040273,0,1,2,1,0,1,2,1
293,-0.109703421860565,51.3298880489849,0,1,2,1,0,1,2,1
294,-0.113303561960149,51.3298880489849,0,1,2,1,0,1,2,1
295,-0.109700860792839,51.3321375993728,0,1,2,1,0,1,2,1
296,-0.127705800082067,51.327638498597,0,1,2,1,0,1,2,1
297,-0.127704122358486,51.3298880489849,0,1,2,1,0,1,2,1
298,-0.131305763579169,51.327638498597,0,1,2,1,0,1,2,1
299,-0.131302761142506,51.3321375993728,0,1,2,1,0,1,2,1
300,-0.134904402557654,51.3298880489849,0,1,2,1,0,1,2,1
301,-0.127702444417561,51.3321375993728,0,1,2,1,0,1,2,1
302,-0.113291636658716,51.3411358009243,1,1,0,0,2,1,1,2
303,-0.113296407706276,51.3366367001485,1,1,0,0,2,1,1,2
304,-0.116892660113962,51.3411358009243,1,1,0,0,2,1,1,2
305,-0.0953061286081514,51.327638498597,0,1,2,1,0,1,2,1
306,-0.0953093953309009,51.3253889482091,0,1,2,1,0,1,2,1
307,-0.0989060921052532,51.327638498597,0,1,2,1,0,1,2,1
308,-0.0989030015618128,51.3298880489849,0,1,2,1,0,1,2,1
309,-0.0952995938930605,51.3321375993728,0,1,2,1,0,1,2,1
310,-0.106125170544769,51.3118916458819,0,1,2,1,0,1,2,1
311,-0.098921538819341,51.3163907466576,0,1,2,1,0,1,2,1
312,-0.102526442624784,51.3118916458819,0,1,2,1,0,1,2,1
313,-0.0989338889909773,51.3073925451061,0,1,2,1,0,1,2,1
314,-0.0989308020477643,51.309642095494,0,1,2,1,0,1,2,1
315,-0.102529353548151,51.309642095494,0,1,2,1,0,1,2,1
316,-0.102520619647066,51.3163907466576,0,1,2,1,0,1,2,1
317,-0.0953289867848145,51.3118916458819,0,1,2,1,0,1,2,1
318,-0.131307264505838,51.3253889482091,1,1,0,0,2,1,1,1
319,-0.1349096996029,51.3208898474334,1,1,0,0,2,1,1,1
320,-0.116923559549699,51.309642095494,0,1,2,1,0,1,2,1
321,-0.0808943524078266,51.3343871497607,0,1,2,1,0,1,2,1
322,-0.0772897072631216,51.3366367001485,0,1,2,1,0,1,2,1
323,-0.0772980102683378,51.3321375993728,0,1,2,1,0,1,2,1
324,-0.0772938590346395,51.3343871497607,0,1,2,1,0,1,2,1
325,-0.0520580641313244,51.347884452088,1,1,1,2,2,1,0,2
326,-0.05565440202318,51.3501340024758,1,1,1,2,2,1,0,2
327,-0.0556596178747084,51.347884452088,1,1,1,2,2,1,0,2
328,-0.0520526714712697,51.3501340024758,1,1,1,2,2,1,0,2
329,-0.041277087570354,51.3388862505364,1,1,1,2,2,1,0,1
330,-0.0412830068199672,51.3366367001485,1,1,1,2,2,1,0,1
331,-0.0412711675537994,51.3411358009243,1,1,1,2,2,1,0,1
332,-0.0304680971880619,51.3411358009243,1,1,2,1,2,1,2,1
333,-0.0376762408320202,51.3388862505364,1,1,2,1,2,1,2,1
334,-0.13851142792432,51.3163907466576,1,1,1,2,2,1,0,1
335,-0.134912347096594,51.3163907466576,1,1,1,2,2,1,0,1
336,-0.156506567330721,51.3186402970455,0,1,2,1,0,1,2,1
337,-0.156506037763401,51.3231393978213,0,1,2,1,0,1,2,1
338,-0.109705982596559,51.327638498597,0,1,2,1,0,1,2,1
339,-0.127710831949131,51.3208898474334,0,1,2,1,0,1,2,1
340,-0.131311766119591,51.3186402970455,0,1,2,1,0,1,2,1
341,-0.00883190484834589,51.3501340024758,1,1,1,2,2,1,0,2
342,-0.0124409729541011,51.3478844520879,1,1,1,2,2,1,0,2
343,-0.116908116835863,51.3253889482091,0,1,2,1,0,1,2,1
344,-0.124107690670851,51.3253889482091,0,1,2,1,0,1,2,1
345,-0.037590814626943,51.3703799559667,0,1,2,1,0,1,2,1
346,-0.0448089655693935,51.365880855191,0,1,2,1,0,1,2,1
347,-0.041194137487163,51.3703799559667,0,1,2,1,0,1,2,1
348,-0.0411882067196368,51.3726295063546,0,1,2,1,0,1,2,1
349,-0.0196370965040768,51.3501340024758,1,1,1,2,2,1,0,2
350,-0.0232524404305048,51.3456349017001,1,1,1,2,2,1,0,2
351,-0.0268538173882718,51.3456349017001,1,1,1,2,2,1,0,2
352,-0.0232456341842529,51.347884452088,1,1,1,2,2,1,0,2
353,-0.138513721824633,51.3118916458819,0,1,2,1,0,1,2,1
354,-0.156508684228956,51.3006438939425,0,1,2,1,0,1,2,1
355,-0.152910397357947,51.3028934443303,0,1,2,1,0,1,2,1
356,-0.142112449744618,51.3118916458819,0,1,2,1,0,1,2,1
357,-0.145713559020813,51.3051429947182,0,1,2,1,0,1,2,1
358,-0.142116330222042,51.3028934443303,0,1,2,1,0,1,2,1
359,-0.152909956480245,51.3051429947182,0,1,2,1,0,1,2,1
360,-0.134918962831665,51.3051429947182,0,1,2,1,0,1,2,1
361,-0.134917640027296,51.3073925451061,0,1,2,1,0,1,2,1
362,-0.13851486855202,51.309642095494,0,1,2,1,0,1,2,1
363,-0.142114390234559,51.3073925451061,0,1,2,1,0,1,2,1
364,-0.142115360291097,51.3051429947182,0,1,2,1,0,1,2,1
365,-0.138517161561381,51.3051429947182,0,1,2,1,0,1,2,1
366,-0.0339812069235234,51.3726295063546,0,1,2,1,0,1,2,1
367,-0.0736803786510118,51.3411358009243,0,1,2,1,0,1,2,1
368,-0.0700703408814759,51.3456349017001,0,1,2,1,0,1,2,1
369,-0.070079355195766,51.3411358009243,0,1,2,1,0,1,2,1
370,-0.077268940335012,51.3478844520879,0,1,2,1,0,1,2,1
371,-0.0196510634727378,51.3456349017001,1,1,1,2,2,1,0,1
372,-0.0160496865149708,51.3456349017001,1,1,1,2,2,1,0,1
373,-0.0160926259442807,51.3321375993728,1,1,1,2,2,1,0,2
374,-0.0196929426692252,51.3321375993728,1,1,1,2,2,1,0,2
375,-0.012470313663684,51.3388862505364,1,1,1,2,2,1,0,2
376,-0.0340565713038058,51.3456349017001,0,1,2,1,0,1,2,1
377,-0.0340502954144047,51.347884452088,0,1,2,1,0,1,2,1
378,-0.156507626053954,51.309642095494,0,1,2,1,0,1,2,1
379,-0.14930928803603,51.3141411962698,0,1,2,1,0,1,2,1
380,-0.15290819239846,51.3141411962698,0,1,2,1,0,1,2,1
381,-0.0196301116622067,51.3523835528637,1,1,1,2,2,1,0,2
382,-0.066459593678911,51.3501340024758,0,1,2,1,0,1,2,1
383,-0.0592510928790575,51.3523835528637,0,1,2,1,0,1,2,1
384,-0.062848136767589,51.3546331032516,0,1,2,1,0,1,2,1
385,-0.0628578631270007,51.3501340024758,0,1,2,1,0,1,2,1
386,-0.0556387504124661,51.3568826536395,0,1,2,1,0,1,2,1
387,-0.0880591004473344,51.3568826536395,0,1,2,1,0,1,2,1
388,-0.0916648106692458,51.3546331032516,0,1,2,1,0,1,2,1
389,-0.0916889419070264,51.3388862505364,0,1,2,1,0,1,2,1
390,-0.0448664469652272,51.3433853513122,0,1,2,1,0,1,2,1
