,lng,lat,0
158,-0.293528413774391,51.6169114691333,0
159,-0.297151275889633,51.6169114691333,0
160,-0.293522936681158,51.6191610195212,0
161,-0.340650747301883,51.5989150660303,2
162,-0.340657024721113,51.5944159652545,2
163,-0.33703263924017,51.5966655156424,2
164,-0.340653886215798,51.5966655156424,2
165,-0.355165489253354,51.5719204613757,0
166,-0.358787003319901,51.5696709109878,0
167,-0.35516790692235,51.5696709109878,0
168,-0.279061738849234,51.6079132675818,0
169,-0.275439594807494,51.6079132675818,0
170,-0.282689894799092,51.6056637171939,0
171,-0.279067930217295,51.6056637171939,0
172,-0.34427217364402,51.5989150660303,2
173,-0.347893599986157,51.5989150660303,2
174,-0.347896380167053,51.5966655156424,2
175,-0.344275133191425,51.5966655156424,2
176,-0.329786468275471,51.5989150660303,2
177,-0.333411392264542,51.5966655156424,2
178,-0.329790145288915,51.5966655156424,2
179,-0.355175158042228,51.5629222598242,0
180,-0.347943587922068,51.5584231590485,0
181,-0.347940813885042,51.5606727094363,0
182,-0.351559194169186,51.5606727094363,0
183,-0.35517757445333,51.5606727094363,0
184,-0.351556598764668,51.5629222598242,0
185,-0.347938039487108,51.5629222598242,0
186,-0.340647607979298,51.6011646164182,2
187,-0.340644468247973,51.6034141668061,2
188,-0.344266253393191,51.6034141668061,2
189,-0.344269213711297,51.6011646164182,2
190,-0.315300762906923,51.5989150660303,0
191,-0.322543615591197,51.5989150660303,2
192,-0.318917973587304,51.6011646164182,2
193,-0.31892218924906,51.5989150660303,2
194,-0.337049224164561,51.585417763703,1
195,-0.337042591490053,51.5899168644788,1
196,-0.337045908043132,51.5876673140909,1
197,-0.340663300506228,51.5899168644788,1
198,-0.344284009522402,51.5899168644788,1
199,-0.340666437786167,51.5876673140909,1
200,-0.347915831303552,51.5809186629273,1
201,-0.351533224921413,51.5831682133151,2
202,-0.351535823367147,51.5809186629273,2
203,-0.347913053654663,51.5831682133151,1
204,-0.297167164300222,51.6101628179697,0
205,-0.300799717708076,51.6056637171939,0
206,-0.293550315016196,51.6079132675818,0
207,-0.293544840775169,51.6101628179697,0
208,-0.300789487825275,51.6101628179697,0
209,-0.297172459057937,51.6079132675818,0
210,-0.293539365821273,51.6124123683576,0
211,-0.300794603099677,51.6079132675818,0
212,-0.297177753126279,51.6056637171939,0
213,-0.297161868853011,51.6124123683576,0
214,-0.376889198434178,51.5584231590485,0
215,-0.380507399748192,51.5584231590485,0
216,-0.38050856290272,51.5561736086606,0
217,-0.373270997120164,51.5584231590485,0
218,-0.362412276597347,51.5629222598242,0
219,-0.36241433502162,51.5606727094363,0
220,-0.358793717319787,51.5629222598242,0
221,-0.344322433600897,51.5606727094363,0
222,-0.340704053316752,51.5606727094363,0
223,-0.333470782666012,51.5584231590485,0
224,-0.344325386608054,51.5584231590485,0
225,-0.337085673032608,51.5606727094363,0
226,-0.337088983980026,51.5584231590485,0
227,-0.337092294496759,51.5561736086606,0
228,-0.340710316863923,51.5561736086606,0
229,-0.329848912464319,51.5606727094363,0
230,-0.333467292748463,51.5606727094363,0
231,-0.333474272129596,51.5561736086606,0
232,-0.34070718529404,51.5584231590485,0
233,-0.286346838128144,51.5921664148667,0
234,-0.28635266526361,51.5899168644788,0
235,-0.289967726440794,51.5921664148667,0
236,-0.282731956247436,51.5899168644788,0
237,-0.340669574657789,51.585417763703,1
238,-0.340672711121164,51.5831682133151,1
239,-0.344292882387914,51.5831682133151,1
240,-0.337052539854414,51.5831682133151,1
241,-0.369640889645907,51.5741700117636,0
242,-0.366023315705783,51.5719204613757,0
243,-0.366021435051868,51.5741700117636,0
244,-0.369642591189925,51.5719204613757,0
245,-0.369644292512552,51.5696709109878,0
246,-0.373263388910102,51.5696709109878,0
247,-0.373261866674068,51.5719204613757,0
248,-0.340638187558823,51.6079132675818,2
249,-0.337022683102756,51.6034141668061,2
250,-0.337019363526043,51.6056637171939,2
251,-0.337016043517082,51.6079132675818,0
252,-0.340641328107839,51.6056637171939,2
253,-0.279055546674957,51.6101628179697,0
254,-0.289922517250116,51.6101628179697,0
255,-0.28267787020001,51.6101628179697,0
256,-0.279049353694321,51.6124123683576,0
257,-0.282683882890975,51.6079132675818,0
258,-0.286300193725063,51.6101628179697,0
259,-0.289962077866578,51.5944159652545,0
260,-0.293583145499045,51.5944159652545,0
261,-0.293577675532638,51.5966655156424,0
262,-0.28995642855701,51.5966655156424,0
263,-0.351561789236081,51.5584231590485,0
264,-0.362416393178123,51.5584231590485,0
265,-0.358795954737475,51.5606727094363,0
266,-0.355179990550095,51.5584231590485,0
267,-0.358798191864109,51.5584231590485,0
268,-0.355150976630702,51.585417763703,2
269,-0.351530626137474,51.585417763703,2
270,-0.355153396188162,51.5831682133151,2
271,-0.337012723075803,51.6101628179697,0
272,-0.333390399550751,51.6101628179697,0
273,-0.329764396138653,51.6124123683576,0
274,-0.337009402202128,51.6124123683576,0
275,-0.333386899170391,51.6124123683576,0
276,-0.329768076025698,51.6101628179697,0
277,-0.36965279580615,51.5584231590485,0
278,-0.366036473434066,51.5561736086606,0
279,-0.362418451066903,51.5561736086606,0
280,-0.366034594492137,51.5584231590485,0
281,-0.366038352131595,51.5539240582727,0
282,-0.36965449580123,51.5561736086606,0
283,-0.391350716091802,51.5989150660303,0
284,-0.394972590850212,51.5966655156424,0
285,-0.398594106840581,51.5944159652545,0
286,-0.39859383782584,51.5966655156424,0
287,-0.391351343874585,51.5966655156424,0
288,-0.394972142433939,51.5989150660303,0
289,-0.362379305354705,51.5989150660303,0
290,-0.355136452670431,51.5989150660303,2
291,-0.358760121093936,51.5966655156424,0
292,-0.355138874118308,51.5966655156424,2
293,-0.351515026328294,51.5989150660303,2
294,-0.35514129525098,51.5944159652545,2
295,-0.358757879012568,51.5989150660303,2
296,-0.351517627142681,51.5966655156424,2
297,-0.329775434362449,51.6056637171939,2
298,-0.333393899475342,51.6079132675818,0
299,-0.333397398944246,51.6056637171939,2
300,-0.329771755433601,51.6079132675818,0
301,-0.326153469780653,51.6056637171939,2
302,-0.333400897957538,51.6034141668061,2
303,-0.329812197320915,51.5831682133151,1
304,-0.333432368587665,51.5831682133151,1
305,-0.333439357055928,51.5786691125394,2
306,-0.329819544172166,51.5786691125394,1
307,-0.326199731288404,51.5786691125394,1
308,-0.326203583153527,51.5764195621515,1
309,-0.329815870985574,51.5809186629273,1
310,-0.329823216880772,51.5764195621515,1
311,-0.33343586304917,51.5809186629273,2
312,-0.315296367855305,51.6011646164182,0
313,-0.31529197223145,51.6034141668061,0
314,-0.315287576035262,51.6056637171939,0
315,-0.311665611453466,51.6056637171939,0
316,-0.318939046409181,51.5899168644788,2
317,-0.315318337393006,51.5899168644788,2
318,-0.315313944629347,51.5921664148667,2
319,-0.293588614753445,51.5921664148667,0
320,-0.289973374279785,51.5899168644788,0
321,-0.29359955112671,51.5876673140909,0
322,-0.293594083295959,51.5899168644788,0
323,-0.337055855112765,51.5809186629273,2
324,-0.333442850608016,51.5764195621515,1
325,-0.340678982823451,51.5786691125394,1
326,-0.340682118062505,51.5764195621515,1
327,-0.33706248433526,51.5764195621515,1
328,-0.33705916993969,51.5786691125394,2
329,-0.340675847176361,51.5809186629273,2
330,-0.304451279691396,51.5921664148667,0
331,-0.308072168004046,51.5921664148667,0
332,-0.271843646801278,51.5989150660303,0
333,-0.2754714406545,51.5966655156424,0
334,-0.279092687630127,51.5966655156424,0
335,-0.275465073143415,51.5989150660303,0
336,-0.37688517108231,51.5651718102121,0
337,-0.376883828282343,51.5674213606,0
338,-0.373266432788047,51.5651718102121,0
339,-0.373264910948084,51.5674213606,0
340,-0.326176609567298,51.5921664148667,2
341,-0.32618046444153,51.5899168644788,1
342,-0.322555721254648,51.5921664148667,2
343,-0.322559755425355,51.5899168644788,2
344,-0.318934832941997,51.5921664148667,2
345,-0.318884228525646,51.6191610195212,0
346,-0.311638145141506,51.6191610195212,0
347,-0.315261186833576,51.6191610195212,0
348,-0.315256786628282,51.6214105699091,0
349,-0.311633565335996,51.6214105699091,0
350,-0.311642724350602,51.6169114691333,0
351,-0.315265586465845,51.6169114691333,0
352,-0.297156572716189,51.6146619187454,0
353,-0.300774138004875,51.6169114691333,0
354,-0.304406874916487,51.6124123683576,0
355,-0.300784371884748,51.6124123683576,0
356,-0.304401937839788,51.6146619187454,0
357,-0.300779255277988,51.6146619187454,0
358,-0.279074120779274,51.6034141668061,0
359,-0.275445965635499,51.6056637171939,0
360,-0.271824001053702,51.6056637171939,0
361,-0.275452335634057,51.6034141668061,0
362,-0.384110822569704,51.5921664148667,0
363,-0.376870390667973,51.5899168644788,0
364,-0.380492264959553,51.5876673140909,0
365,-0.380491099684147,51.5899168644788,0
366,-0.376871735216518,51.5876673140909,0
367,-0.384111808700322,51.5899168644788,0
368,-0.358748907767525,51.6079132675818,0
369,-0.355119493704985,51.6146619187454,0
370,-0.362368987751173,51.6101628179697,0
371,-0.355121917360819,51.6124123683576,0
372,-0.362371051809266,51.6079132675818,0
373,-0.355124340701068,51.6101628179697,0
374,-0.358744420392557,51.6124123683576,0
375,-0.358746664226121,51.6101628179697,0
376,-0.36237311559862,51.6056637171939,0
377,-0.380503909376573,51.5651718102121,0
378,-0.380502745616601,51.5674213606,0
379,-0.38412166295086,51.5674213606,0
380,-0.384122647670836,51.5651718102121,0
381,-0.311693056316696,51.5921664148667,0
382,-0.311697628376832,51.5899168644788,0
383,-0.271830550488839,51.6034141668061,0
384,-0.268208765343621,51.6034141668061,0
385,-0.271837099071316,51.6011646164182,0
386,-0.268215493339317,51.6011646164182,0
387,-0.268222220459141,51.5989150660303,0
388,-0.275458704803315,51.6011646164182,0
389,-0.326195878921979,51.5809186629273,1
390,-0.322571854787416,51.5831682133151,1
391,-0.318955894794788,51.5809186629273,2
392,-0.322579918404643,51.5786691125394,2
393,-0.322575886858383,51.5809186629273,1
394,-0.318951683520667,51.5831682133151,2
395,-0.282707925827689,51.5989150660303,0
396,-0.279080310535315,51.6011646164182,0
397,-0.279086499485552,51.5989150660303,0
398,-0.282701916267314,51.6011646164182,0
399,-0.369615339892747,51.6079132675818,0
400,-0.365996964264497,51.6034141668061,0
401,-0.373237483934487,51.6079132675818,0
402,-0.369617044762213,51.6056637171939,0
403,-0.365995080180416,51.6056637171939,0
404,-0.37323900934401,51.6056637171939,0
405,-0.365993195851006,51.6079132675818,0
406,-0.369620453835291,51.6011646164182,0
407,-0.369618749409714,51.6034141668061,0
408,-0.369613634801279,51.6101628179697,0
409,-0.289950778511963,51.5989150660303,0
410,-0.286329352169826,51.5989150660303,0
411,-0.289945127731312,51.6011646164182,0
412,-0.311679336564786,51.5989150660303,0
413,-0.304436483880512,51.5989150660303,0
414,-0.308062663435149,51.5966655156424,0
415,-0.311683910410776,51.5966655156424,0
416,-0.308057910222649,51.5989150660303,0
417,-0.304441416459521,51.5966655156424,0
418,-0.308067416028912,51.5944159652545,0
419,-0.304446348396445,51.5944159652545,0
420,-0.311688483661379,51.5944159652545,0
421,-0.293566733463311,51.6011646164182,0
422,-0.293572204854101,51.5989150660303,0
423,-0.29718833919531,51.6011646164182,0
424,-0.293561261360145,51.6034141668061,0
425,-0.297193631196238,51.5989150660303,0
426,-0.351546213769212,51.5719204613757,0
427,-0.35516307126975,51.5741700117636,0
428,-0.347926938285069,51.5719204613757,2
429,-0.35154361667571,51.5741700117636,2
430,-0.318896887043439,51.6124123683576,0
431,-0.322511310696329,51.6169114691333,0
432,-0.315269985525187,51.6146619187454,0
433,-0.318888448581087,51.6169114691333,0
434,-0.322515350648787,51.6146619187454,0
435,-0.318892668086987,51.6146619187454,0
436,-0.322519390075177,51.6124123683576,0
437,-0.318901105450539,51.6101628179697,0
438,-0.366010145987413,51.5876673140909,0
439,-0.366012028110386,51.585417763703,0
440,-0.362389616244378,51.5876673140909,0
441,-0.362391677617158,51.585417763703,0
442,-0.355158234358498,51.5786691125394,2
443,-0.355155815430743,51.5809186629273,2
444,-0.355160652971482,51.5764195621515,2
445,-0.351538421474737,51.5786691125394,2
446,-0.286335181581383,51.5966655156424,0
447,-0.282713934605755,51.5966655156424,0
448,-0.286341010234111,51.5944159652545,0
449,-0.282719942601644,51.5944159652545,0
450,-0.333456820271241,51.5674213606,0
451,-0.337075737605499,51.5674213606,0
452,-0.344319480209549,51.5629222598242,0
453,-0.329841573256893,51.5651718102121,0
454,-0.329845243099311,51.5629222598242,0
455,-0.326218985602724,51.5674213606,0
456,-0.340700920931989,51.5629222598242,0
457,-0.33708236165443,51.5629222598242,0
458,-0.340697788139682,51.5651718102121,0
459,-0.33346380237687,51.5629222598242,0
460,-0.337079049845419,51.5651718102121,0
461,-0.333460311551156,51.5651718102121,0
462,-0.329837902936982,51.5674213606,0
463,-0.289984667752596,51.585417763703,0
464,-0.289979021383675,51.5876673140909,0
465,-0.28274396676614,51.585417763703,0
466,-0.28635849164064,51.5876673140909,0
467,-0.282737961897605,51.5876673140909,0
468,-0.286364317259368,51.585417763703,0
469,-0.304357475202526,51.6349078722364,0
470,-0.300753662246618,51.6259096706848,0
471,-0.300763901459139,51.6214105699091,0
472,-0.307991300220634,51.6304087714606,0
473,-0.289894237582282,51.6214105699091,0
474,-0.293517458874568,51.6214105699091,0
475,-0.300769020065297,51.6191610195212,0
476,-0.297145978373228,51.6191610195212,0
477,-0.300743420366396,51.6304087714606,0
478,-0.297124781406721,51.6281592210727,0
479,-0.304382183102179,51.623660120297,0
480,-0.304352531691133,51.6371574226243,0
481,-0.30436241806995,51.6326583218485,0
482,-0.304372301873336,51.6281592210727,0
483,-0.29713538127039,51.623660120297,0
484,-0.297140680166853,51.6214105699091,0
485,-0.300758782186284,51.623660120297,0
486,-0.300748541640028,51.6281592210727,0
487,-0.293511980354495,51.623660120297,0
488,-0.304367360293515,51.6304087714606,0
489,-0.304377242809519,51.6259096706848,0
490,-0.297130081683718,51.6259096706848,0
491,-0.351494207618268,51.6169114691333,0
492,-0.340628763457786,51.6146619187454,0
493,-0.347865778258853,51.6214105699091,0
494,-0.347871345503026,51.6169114691333,0
495,-0.351486395008809,51.623660120297,0
496,-0.351491603754272,51.6191610195212,0
497,-0.344245520370133,51.6191610195212,0
498,-0.347860209564324,51.6259096706848,0
499,-0.340635046600856,51.6101628179697,0
500,-0.344248483387783,51.6169114691333,0
501,-0.347862994092915,51.623660120297,0
502,-0.344254408265605,51.6124123683576,0
503,-0.351488999551139,51.6214105699091,0
504,-0.347879693650962,51.6101628179697,0
505,-0.340625621272541,51.6169114691333,0
506,-0.34423959317702,51.623660120297,0
507,-0.347868562062202,51.6191610195212,0
508,-0.351483790127225,51.6259096706848,0
509,-0.344251446019585,51.6146619187454,0
510,-0.344242556966567,51.6214105699091,0
511,-0.351502017176015,51.6101628179697,0
512,-0.351499414329081,51.6124123683576,0
513,-0.351496811143185,51.6146619187454,0
514,-0.347876911297343,51.6124123683576,0
515,-0.340631905233867,51.6124123683576,0
516,-0.344257370125909,51.6101628179697,2
517,-0.347874128581385,51.6146619187454,0
518,-0.315309551293845,51.5944159652545,2
519,-0.322551686558779,51.5944159652545,2
520,-0.315305157386404,51.5966655156424,2
521,-0.318930618926312,51.5944159652545,2
522,-0.318926404362032,51.5966655156424,2
523,-0.304416747141418,51.6079132675818,0
524,-0.315278781925486,51.6101628179697,0
525,-0.30803413487538,51.6101628179697,0
526,-0.308038891183158,51.6079132675818,0
527,-0.304411811350328,51.6101628179697,0
528,-0.311661035224899,51.6079132675818,0
529,-0.315283179266639,51.6079132675818,0
530,-0.311656458400433,51.6101628179697,0
531,-0.293605018245824,51.585417763703,0
532,-0.297220080869746,51.5876673140909,0
533,-0.297214792312134,51.5899168644788,0
534,-0.300840610612781,51.5876673140909,0
535,-0.308053156391307,51.6011646164182,0
536,-0.311670187086233,51.6034141668061,0
537,-0.311674762123306,51.6011646164182,0
538,-0.362397860126022,51.5786691125394,0
539,-0.362399920425971,51.5764195621515,0
540,-0.366019554153215,51.5764195621515,0
541,-0.366017673009783,51.5786691125394,0
542,-0.282695905924492,51.6034141668061,0
543,-0.286317691069709,51.6034141668061,0
544,-0.286323521999313,51.6011646164182,0
545,-0.376878455334949,51.5764195621515,0
546,-0.369637485893545,51.5786691125394,0
547,-0.373258821607704,51.5764195621515,0
548,-0.373257298777307,51.5786691125394,0
549,-0.36963918788046,51.5764195621515,0
550,-0.300820169483893,51.5966655156424,0
551,-0.297198922508266,51.5966655156424,0
552,-0.322531505198856,51.6056637171939,0
553,-0.318909540617059,51.6056637171939,0
554,-0.322535542521885,51.6034141668061,2
555,-0.322539579319303,51.6011646164182,2
556,-0.318913757376668,51.6034141668061,0
557,-0.304421682289872,51.6056637171939,0
558,-0.308048401941015,51.6034141668061,0
559,-0.308043646871669,51.6056637171939,0
560,-0.304426616795797,51.6034141668061,0
561,-0.315331512253917,51.5831682133151,2
562,-0.318943259327956,51.5876673140909,2
563,-0.311702199841886,51.5876673140909,2
564,-0.318947471698421,51.585417763703,2
565,-0.315322729584921,51.5876673140909,2
566,-0.311711340987167,51.5831682133151,0
567,-0.315327121205193,51.585417763703,2
568,-0.311706770711964,51.585417763703,0
569,-0.315335902731192,51.5809186629273,2
570,-0.344286967529202,51.5876673140909,1
571,-0.347907497272237,51.5876673140909,2
572,-0.347910275644246,51.585417763703,1
573,-0.344289925151018,51.585417763703,1
574,-0.39134946028102,51.6034141668061,0
575,-0.387729289749665,51.5989150660303,0
576,-0.391350088227285,51.6011646164182,0
577,-0.384105889990585,51.6034141668061,0
578,-0.387727675135802,51.6034141668061,0
579,-0.387726867671196,51.6056637171939,0
580,-0.387728482495286,51.6011646164182,0
581,-0.376881142158211,51.5719204613757,0
582,-0.380499253428025,51.5741700117636,0
583,-0.373260344239947,51.5741700117636,0
584,-0.384118708022065,51.5741700117636,0
585,-0.376879798833986,51.5741700117636,0
586,-0.355148556758307,51.5876673140909,2
587,-0.351528027015272,51.5876673140909,2
588,-0.351525427554751,51.5899168644788,2
589,-0.355146136570926,51.5899168644788,2
590,-0.355143716068501,51.5921664148667,2
591,-0.362393738721662,51.5831682133151,0
592,-0.35877804724226,51.5786691125394,0
593,-0.362395799557934,51.5809186629273,0
594,-0.358773567454912,51.5831682133151,2
595,-0.358775807494338,51.5809186629273,2
596,-0.31890532330838,51.6079132675818,0
597,-0.322523428975592,51.6101628179697,0
598,-0.32252746735012,51.6079132675818,0
599,-0.326149611391861,51.6079132675818,0
600,-0.326145752500645,51.6101628179697,0
601,-0.326141893106915,51.6124123683576,0
602,-0.380501581705203,51.5696709109878,0
603,-0.387738968610639,51.5719204613757,0
604,-0.376882485307653,51.5696709109878,0
605,-0.380500417642354,51.5719204613757,0
606,-0.384119693126496,51.5719204613757,0
607,-0.384120678102754,51.5696709109878,0
608,-0.304456210344483,51.5899168644788,0
609,-0.308081670098851,51.5876673140909,0
610,-0.304461140355816,51.5876673140909,0
611,-0.308086420218736,51.585417763703,0
612,-0.308076919360657,51.5899168644788,0
613,-0.282671856726059,51.6124123683576,0
614,-0.286294359757796,51.6124123683576,0
615,-0.289911207592589,51.6146619187454,0
616,-0.286282689543906,51.6169114691333,0
617,-0.28266584246899,51.6146619187454,0
618,-0.286288525030789,51.6146619187454,0
619,-0.289916862789535,51.6124123683576,0
620,-0.304431550659308,51.6011646164182,0
621,-0.300815057538375,51.5989150660303,0
622,-0.300809944927309,51.6011646164182,0
623,-0.30080483165058,51.6034141668061,0
624,-0.297183046505362,51.6034141668061,0
625,-0.358764604381152,51.5921664148667,0
626,-0.3587668455871,51.5899168644788,2
627,-0.366008263619449,51.5899168644788,0
628,-0.358762362883447,51.5944159652545,0
629,-0.362387554603275,51.5899168644788,0
630,-0.362385492693802,51.5921664148667,0
631,-0.362383430515913,51.5944159652545,0
632,-0.344307662800926,51.5719204613757,2
633,-0.344316526433945,51.5651718102121,0
634,-0.344310617729699,51.5696709109878,0
635,-0.344313572274016,51.5674213606,0
636,-0.340694654939758,51.5674213606,0
637,-0.340691521332148,51.5696709109878,2
638,-0.35511706973351,51.6169114691333,0
639,-0.365985656079237,51.6169114691333,0
640,-0.365983770522551,51.6191610195212,0
641,-0.362354531815926,51.6259096706848,0
642,-0.355112220843424,51.6214105699091,0
643,-0.358739931848753,51.6169114691333,0
644,-0.362366923424295,51.6124123683576,0
645,-0.362360728830481,51.6191610195212,0
646,-0.355107370690125,51.6259096706848,0
647,-0.365987541390384,51.6146619187454,0
648,-0.358737687138411,51.6191610195212,0
649,-0.362364858828584,51.6146619187454,0
650,-0.362358663427996,51.6214105699091,0
651,-0.362362793963995,51.6169114691333,0
652,-0.36960681221462,51.6191610195212,0
653,-0.369608518194479,51.6169114691333,0
654,-0.355109795924704,51.623660120297,0
655,-0.362356597756493,51.623660120297,0
656,-0.355114645446342,51.6191610195212,0
657,-0.358742176266785,51.6146619187454,0
658,-0.369605106012567,51.6214105699091,0
659,-0.369611929487771,51.6124123683576,0
660,-0.365991311276226,51.6101628179697,0
661,-0.35873544213571,51.6214105699091,0
662,-0.358733196840599,51.623660120297,0
663,-0.365989426456032,51.6124123683576,0
664,-0.358730951253026,51.6259096706848,0
665,-0.369610223952184,51.6146619187454,0
666,-0.365981884720282,51.6214105699091,0
667,-0.37322985390669,51.6191610195212,0
